language,id,name,url,birth_place,native_language,other_languages,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,mp3_url,age,sex,has_mp3,length_of_time_speaking_english,sample_length
yiddish,405,yiddish2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=405,"winnipeg, manitoba, canada",yiddish,hebrew,6.0,academic,"canada,usa",71.0,https://accent.gmu.edu/soundtracks/yiddish2.mp3,78.0,female,True,72.0,351523.0
zulu,406,zulu1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=406,"bulawayo, zimbabwe",zulu,shona ndebele,14.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/zulu1.mp3,24.0,female,True,10.0,405760.0
english,407,english105,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=407,"windsor, ontario, canada",english,none,0.0,naturalistic,canada,57.0,https://accent.gmu.edu/soundtracks/english105.mp3,57.0,male,True,57.0,369501.0
english,408,english106,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=408,"los angeles, california, usa",english,spanish,0.0,naturalistic,usa,39.0,https://accent.gmu.edu/soundtracks/english106.mp3,39.0,female,True,39.0,364368.0
maltese,409,maltese1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=409,"mosta, malta",maltese,italian german french,4.0,academic,,0.0,https://accent.gmu.edu/soundtracks/maltese1.mp3,30.0,female,True,26.0,343139.0
spanish,410,spanish29,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=410,"maracaibo, zulia, venezuela",spanish,french,10.0,academic,canada,0.5,https://accent.gmu.edu/soundtracks/spanish29.mp3,18.0,male,True,8.0,322672.0
hebrew,411,hebrew6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=411,"rishon, israel",hebrew,french spanish german,9.0,academic,,0.0,https://accent.gmu.edu/soundtracks/hebrew6.mp3,33.0,female,True,24.0,379265.0
french,412,french9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=412,"lamentin, martinique",french,spanish creole,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/french9.mp3,21.0,male,True,10.0,343368.0
bamanankan,413,bambara3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=413,"bamako, mali",bambara,french,12.0,academic,usa,0.25,https://accent.gmu.edu/soundtracks/bambara3.mp3,22.0,male,True,10.0,549727.0
yoruba,414,yoruba1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=414,"cotonou, benin",yoruba,french german,20.0,academic,usa,0.25,https://accent.gmu.edu/soundtracks/yoruba1.mp3,20.0,male,True,0.0,621401.0
dinka,415,dinka1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=415,"rumbek, boherat, sudan",dinka,arabic,33.0,academic,usa,5.5,https://accent.gmu.edu/soundtracks/dinka1.mp3,39.0,male,True,6.0,558400.0
english,416,english107,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=416,"chicago, illinois, usa",english,spanish,0.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/english107.mp3,19.0,male,True,19.0,398240.0
belarusan,417,belarusan1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=417,"chamiancy, vilejka, belarus",belarusan,russian,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/belarusan1.mp3,25.0,male,True,14.0,402990.0
afrikaans,418,afrikaans3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=418,"pretoria, transvaal, south africa",afrikaans,gujarati sindhi french,4.0,naturalistic,usa,20.7,https://accent.gmu.edu/soundtracks/afrikaans3.mp3,43.0,male,True,39.0,430080.0
english,419,english108,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=419,"strabane, northern ireland, uk",english,dutch french german spanish,0.0,naturalistic,uk,21.5,https://accent.gmu.edu/soundtracks/english108.mp3,21.0,male,True,21.0,355591.0
english,420,english109,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=420,"concord, new hampshire, usa",english,irish,0.0,naturalistic,usa,26.0,https://accent.gmu.edu/soundtracks/english109.mp3,26.0,female,True,26.0,360885.0
english,421,english110,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=421,"great yarmouth, norfolk, uk",english,japanese,0.0,naturalistic,uk,0.0,https://accent.gmu.edu/soundtracks/english110.mp3,21.0,male,True,21.0,428472.0
icelandic,422,icelandic1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=422,"reykjavik, iceland",icelandic,danish german,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/icelandic1.mp3,21.0,male,True,10.0,453291.0
urdu,423,urdu3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=423,"karachi, sind, pakistan",urdu,gujarati sindhi,3.0,academic,canada,2.0,https://accent.gmu.edu/soundtracks/urdu3.mp3,25.0,male,True,22.0,408036.0
sindhi,424,sindhi1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=424,"karachi, pakistan",sindhi,urdu punjabi turkish,8.0,academic,uk,1.5,https://accent.gmu.edu/soundtracks/sindhi1.mp3,26.0,male,True,18.0,394272.0
pahari,425,pahari1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=425,"jammu, kashmir, india",pahari,punjabi urdu hindi-urdu,5.0,academic,uk,1.0,https://accent.gmu.edu/soundtracks/pahari1.mp3,25.0,male,True,20.0,440000.0
english,426,english111,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=426,"bombay, india",english,hindi-urdu french,0.0,naturalistic,"india, usa",4.0,https://accent.gmu.edu/soundtracks/english111.mp3,21.0,male,True,21.0,350601.0
english,427,english112,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=427,"st. thomas, us virgin islands",english,french,0.0,naturalistic,us virgin islands,21.0,https://accent.gmu.edu/soundtracks/english112.mp3,21.0,male,True,21.0,515322.0
arabic,428,arabic14,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=428,"amman, jordan",arabic,hebrew,11.0,naturalistic,usa,25.0,https://accent.gmu.edu/soundtracks/arabic14.mp3,47.0,male,True,36.0,782899.0
tamil,429,tamil2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=429,"madras, tamil nadu, india",tamil,hindi-urdu kannada malayalam,4.0,naturalistic,usa,5.0,https://accent.gmu.edu/soundtracks/tamil2.mp3,35.0,female,True,31.0,348113.0
chinese,430,mandarin8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=430,"jingmen, hubei, china",mandarin,none,12.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/mandarin8.mp3,29.0,male,True,17.0,426877.0
krio,431,krio2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=431,"freetown, sierra leone",krio,mandingo temne,5.0,naturalistic,"sierra leone, usa",26.0,https://accent.gmu.edu/soundtracks/krio2.mp3,26.0,male,True,21.0,532535.0
lamotrekese,432,lamotrekese1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=432,"lamotrek island, federated states of micronesia",lamotrekese,chuukese ulithian pohnpeian,14.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/lamotrekese1.mp3,38.0,male,True,24.0,446171.0
yapese,433,yapese1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=433,"yap island, federated states of micronesia",yapese,spanish,14.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/yapese1.mp3,34.0,female,True,20.0,464909.0
azerbaijani,434,azerbaijani2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=434,"baku, azerbaijan",azerbaijani,turkish russian farsi,40.0,naturalistic,usa,2.0,https://accent.gmu.edu/soundtracks/azerbaijani2.mp3,42.0,female,True,2.0,871734.0
armenian,435,armenian2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=435,"tehran, iran",armenian,farsi,7.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/armenian2.mp3,44.0,female,True,37.0,430542.0
mende,436,mende1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=436,"harbel, liberia",mende,none,5.0,academic,"liberia, usa",35.0,https://accent.gmu.edu/soundtracks/mende1.mp3,35.0,male,True,30.0,472535.0
arabic,437,arabic15,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=437,"qayrawan, tunisia",arabic,french,33.0,naturalistic,usa,7.0,https://accent.gmu.edu/soundtracks/arabic15.mp3,40.0,male,True,7.0,597834.0
konkani,438,konkani1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=438,"hyderabad, andhra pradesh, india",konkani,marathi hindi-urdu kannada,6.0,academic,india,38.0,https://accent.gmu.edu/soundtracks/konkani1.mp3,38.0,female,True,32.0,445126.0
english,439,english113,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=439,"wrexham, wales, uk",english,french welsh,0.0,naturalistic,"wales, australia",31.0,https://accent.gmu.edu/soundtracks/english113.mp3,31.0,male,True,31.0,381120.0
italian,440,italian5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=440,"vicenza, veneto, italy",italian,spanish,25.0,academic,usa,3.5,https://accent.gmu.edu/soundtracks/italian5.mp3,52.0,male,True,27.0,356262.0
spanish,441,spanish30,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=441,"buenos aires, argentina",spanish,french portuguese italian,5.0,academic,,0.0,https://accent.gmu.edu/soundtracks/spanish30.mp3,18.0,male,True,13.0,345976.0
english,442,english114,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=442,"birmingham 2, alabama, usa",english,none,0.0,naturalistic,usa,38.0,https://accent.gmu.edu/soundtracks/english114.mp3,38.0,female,True,38.0,333155.0
english,443,english115,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=443,"st. albans, hertfordshire, uk",english,none,0.0,naturalistic,uk,31.0,https://accent.gmu.edu/soundtracks/english115.mp3,31.0,male,True,31.0,336141.0
english,444,english116,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=444,"atlanta, georgia, usa",english,none,0.0,naturalistic,usa,56.0,https://accent.gmu.edu/soundtracks/english116.mp3,56.0,male,True,56.0,379782.0
english,445,english117,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=445,"elmore, alabama, usa",english,none,0.0,naturalistic,usa,60.0,https://accent.gmu.edu/soundtracks/english117.mp3,60.0,female,True,60.0,333358.0
english,446,english118,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=446,"akron, ohio, usa",english,none,0.0,naturalistic,usa,17.0,https://accent.gmu.edu/soundtracks/english118.mp3,19.0,male,True,19.0,310142.0
vietnamese,447,vietnamese8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=447,"ninh binh, vietnam",vietnamese,french,12.0,academic,usa,30.0,https://accent.gmu.edu/soundtracks/vietnamese8.mp3,69.0,male,True,57.0,487419.0
thai,448,thai4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=448,"songkhla, thailand",thai,none,7.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/thai4.mp3,23.0,female,True,16.0,470411.0
spanish,449,spanish31,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=449,"guayaquil, ecuador",spanish,none,7.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/spanish31.mp3,31.0,female,True,24.0,809204.0
spanish,450,spanish32,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=450,"santa cruz, bolivia",spanish,portuguese,22.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/spanish32.mp3,26.0,male,True,4.0,739688.0
chinese,451,mandarin9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=451,"shanghai, china",mandarin,none,12.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/mandarin9.mp3,38.0,male,True,26.0,574740.0
korean,452,korean8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=452,"seoul, south korea",korean,none,13.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/korean8.mp3,39.0,female,True,26.0,690317.0
farsi,453,farsi10,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=453,"tehran, iran",farsi,dari,10.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/farsi10.mp3,45.0,female,True,35.0,706720.0
swedish,454,swedish5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=454,"goteborg, sweden",swedish,none,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/swedish5.mp3,18.0,male,True,5.0,367043.0
english,455,english119,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=455,"saskatoon, saskatchewan, canada",english,none,0.0,naturalistic,canada,32.0,https://accent.gmu.edu/soundtracks/english119.mp3,32.0,female,True,32.0,352640.0
english,456,english120,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=456,"saskatoon, saskatchewan, canada",english,german,0.0,naturalistic,canada,65.0,https://accent.gmu.edu/soundtracks/english120.mp3,65.0,male,True,65.0,406679.0
sunda,457,sundanese1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=457,"kuningan, indonesia",sundanese,bahasa indonesia,15.0,academic,usa,12.0,https://accent.gmu.edu/soundtracks/sundanese1.mp3,37.0,female,True,22.0,652869.0
albanian,458,albanian3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=458,"tirana, albania",albanian,italian french russian greek spanish,35.0,naturalistic,usa,9.0,https://accent.gmu.edu/soundtracks/albanian3.mp3,44.0,male,True,9.0,330976.0
lithuanian,459,lithuanian2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=459,"vilnius, lithuania",lithuanian,russian,32.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/lithuanian2.mp3,34.0,female,True,2.0,589201.0
russian,460,russian12,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=460,"st. petersburg, russia",russian,none,53.0,naturalistic,usa,9.0,https://accent.gmu.edu/soundtracks/russian12.mp3,62.0,male,True,9.0,633759.0
sinhala,461,sinhala3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=461,"colombo, sri lanka",sinhala,none,8.0,academic,usa,0.75,https://accent.gmu.edu/soundtracks/sinhala3.mp3,25.0,female,True,17.0,630772.0
cantonese,462,cantonese6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=462,"hong kong, china",cantonese,mandarin japanese,5.0,academic,,0.0,https://accent.gmu.edu/soundtracks/cantonese6.mp3,25.0,male,True,20.0,481668.0
georgian,463,georgian2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=463,"akhmeta, republic of georgia",georgian,russian german french,36.0,naturalistic,usa,4.0,https://accent.gmu.edu/soundtracks/georgian2.mp3,41.0,female,True,5.0,626381.0
kikongo,464,kikongo1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=464,"new orleans, louisiana, usa",kikongo,french,16.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/kikongo1.mp3,19.0,male,True,3.0,637120.0
english,465,english121,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=465,"waconia, minnesota, usa",english,french,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english121.mp3,21.0,male,True,21.0,352000.0
kikuyu,466,kikuyu1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=466,"nairobi, kenya",kikuyu,kiswahili french,5.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/kikuyu1.mp3,48.0,male,True,43.0,497616.0
spanish,467,spanish33,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=467,"caracas, venezuela",spanish,none,15.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/spanish33.mp3,18.0,male,True,3.0,355063.0
english,468,english122,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=468,"kuala lumpur, malaysia",english,mandarin japanese,0.0,naturalistic,"singapore,usa",13.0,https://accent.gmu.edu/soundtracks/english122.mp3,20.0,female,True,20.0,386534.0
english,469,english123,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=469,"riverside, california, usa",english,none,0.0,naturalistic,"usa, uk",23.0,https://accent.gmu.edu/soundtracks/english123.mp3,28.0,female,True,28.0,326780.0
tagalog,470,tagalog4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=470,"san fernando, la union, philippines",tagalog,ilocano,7.0,academic,usa,20.0,https://accent.gmu.edu/soundtracks/tagalog4.mp3,48.0,female,True,41.0,458286.0
arabic,471,arabic16,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=471,"meknes, morocco",arabic,french spanish,16.0,academic,,0.0,https://accent.gmu.edu/soundtracks/arabic16.mp3,22.0,male,True,6.0,324084.0
russian,472,russian13,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=472,"moscow, russia",russian,french spanish,10.0,academic,,0.0,https://accent.gmu.edu/soundtracks/russian13.mp3,26.0,male,True,16.0,423360.0
italian,473,italian6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=473,"naples, italy",italian,german,15.0,academic,,0.0,https://accent.gmu.edu/soundtracks/italian6.mp3,32.0,female,True,17.0,336000.0
korean,474,korean9,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=474,"taejon, south korea",korean,japanese,12.0,academic,"uk,australia",2.0,https://accent.gmu.edu/soundtracks/korean9.mp3,34.0,male,True,22.0,360525.0
oriya,475,oriya1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=475,"bargarh, orissa, india",oriya,hindi,5.0,academic,,0.0,https://accent.gmu.edu/soundtracks/oriya1.mp3,35.0,male,True,30.0,271097.0
spanish,476,spanish34,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=476,"cartagena, spain",spanish,german,11.0,academic,uk,0.75,https://accent.gmu.edu/soundtracks/spanish34.mp3,28.0,male,True,17.0,366701.0
croatian,477,croatian1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=477,"unije, croatia",croatian,italian german,16.0,academic,usa,66.0,https://accent.gmu.edu/soundtracks/croatian1.mp3,81.0,female,True,65.0,544034.0
turkish,478,turkish8,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=478,"sivas, turkey",turkish,none,17.0,academic,usa,11.0,https://accent.gmu.edu/soundtracks/turkish8.mp3,37.0,male,True,20.0,683819.0
spanish,479,spanish35,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=479,"mexico city, mexico",spanish,italian,17.0,academic,usa,4.25,https://accent.gmu.edu/soundtracks/spanish35.mp3,28.0,male,True,11.0,349128.0
