expressed_emotion,emotion_intensity,stimulus_id,sentences,semantically_neutral,number_of_surveys,raw_taget_emotion_score,raw_control_emotion_1_score,raw_control_emotion_2_score,raw_control_emotion_3_score,raw_control_emotion_4_score,raw_control_none_of_the_above_score,p_value,control_taget_emotion_score,control_control_emotion_1_score,control_control_emotion_2_score,control_control_emotion_3_score,control_control_emotion_4_score,control_control_none_of_the_above_score,valence,intensity,arousal,target_emotion,control_emotion,control_emotion_2,control_emotion_3,control_emotion_4,control_emotion_5,original_id,speaker_id,speaker_age,speaker_gender,fixed_audio,stimulus_dir,id_corrected,file_exists,sample_length,path
Hurt,High,EV10C,What are you going to do?,yes,20,10.0,90.0,0.0,0.0,0.0,0.0,0.6713409283621807,0.0,87.95180722891567,0.0,0.0,0.0,0.0,2.1,3.3,3.15,Hurt,Worried,Unfriendly,Surprised,Happy,None of the above,E-V10C,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Hurt,False,True,40704.0,data/EU_Emotion_Stimulus_Set/Original/Hurt/EV10C.wav
Hurt,High,EV10D,Who told you that? ,yes,22,59.09090909090909,18.181818181818183,0.0,9.090909090909092,0.0,13.636363636363635,1.0597553010693872e-06,50.71193866374589,1.4238773274917844,0.0,0.0,0.0,0.0,2.36363636363636,3.59090909090909,3.31818181818182,Hurt,Worried,Unfriendly,Surprised,Happy,None of the above,E-V10D,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Hurt,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Hurt/EV10D.wav
Hurt,High,EV10B,How can you say that to me?,no,21,95.23809523809523,4.761904761904762,0.0,0.0,0.0,0.0,4.884981308350689e-15,94.2627653471027,0.0,0.0,0.0,0.0,0.0,1.66666666666667,3.66666666666667,3.33333333333333,Hurt,Worried,Unfriendly,Surprised,Happy,None of the above,E-V10B,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Hurt,False,True,41088.0,data/EU_Emotion_Stimulus_Set/Original/Hurt/EV10B.wav
Jealous,High,EV11D,"Yes, it happened again ",yes,23,4.3478260869565215,47.82608695652174,39.130434782608695,0.0,4.3478260869565215,4.3478260869565215,0.9154683457721657,0.0,37.13986380303824,26.663174436877952,0.0,0.0,0.0,2.56521739130435,2.95652173913043,3.04347826086957,Jealous,Disappointed,Disgusted,Interested,Kind,None of the above,E-V11D,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Jealous,False,True,50688.0,data/EU_Emotion_Stimulus_Set/Original/Jealous/EV11D.wav
Jealous,High,fix__EV11C,This doesn't look good ,yes,21,14.285714285714285,42.857142857142854,19.047619047619047,9.523809523809524,4.761904761904762,9.523809523809524,0.47310212324730583,0.0,31.153184165232357,2.467010900745838,0.0,0.0,0.0,2.238095238,3.0,2.761904762,Jealous,Disappointed,Disgusted,Interested,Kind,None of the above,E-V11Cx,E,70,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Jealous,False,True,52224.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Jealous/fix__EV11C.wav
Jealous,High,EV11B,There’s none left for me,no,22,40.909090909090914,40.909090909090914,13.636363636363635,0.0,0.0,4.545454545454546,0.001517556658343855,28.806133625410734,28.806133625410734,0.0,0.0,0.0,0.0,1.81818181818182,3.40909090909091,2.90909090909091,Jealous,Disappointed,Disgusted,Interested,Kind,None of the above,E-V11B,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Jealous,False,True,39936.0,data/EU_Emotion_Stimulus_Set/Original/Jealous/EV11B.wav
Jealous,High,EV11A,I deserve it more than her,no,21,66.66666666666666,23.809523809523807,4.761904761904762,0.0,0.0,4.761904761904762,4.558406052623809e-07,59.839357429718866,8.20424555364314,0.0,0.0,0.0,0.0,2.04761904761905,3.47619047619048,3.23809523809524,Jealous,Disappointed,Disgusted,Interested,Kind,None of the above,E-V11A,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Jealous,False,True,48384.0,data/EU_Emotion_Stimulus_Set/Original/Jealous/EV11A.wav
Joking,High,fix__EV12H,Yes it happened again,yes,21,23.809523809523807,4.761904761904762,4.761904761904762,52.38095238095239,4.761904761904762,9.523809523809524,0.26495137787668677,8.20424555364314,0.0,0.0,42.62765347102697,0.0,0.0,3.666666667,3.238095238,3.047619048,Joking,Kind,Interested,Proud,Angry,None of the above,E-V12Hx,E,70,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Joking,False,True,54912.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Joking/fix__EV12H.wav
Joking,High,EV12C,What will we do now? ,yes,21,38.095238095238095,9.523809523809524,33.33333333333333,0.0,9.523809523809524,9.523809523809524,0.004243560494012311,25.41594951233505,0.0,19.678714859437747,0.0,0.0,0.0,3.47619047619048,3.19047619047619,3.19047619047619,Joking,Kind,Interested,Proud,Angry,None of the above,E-V12C,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Joking/EV12C.wav
Joking,High,EV12D,Let me do that ,yes,21,42.857142857142854,23.809523809523807,14.285714285714285,4.761904761904762,0.0,14.285714285714285,0.004243560494012311,31.153184165232357,8.20424555364314,0.0,0.0,0.0,0.0,4.0,3.38095238095238,3.33333333333333,Joking,Kind,Interested,Proud,Angry,None of the above,E-V12D,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Joking/EV12D.wav
Joking,High,EV12E,This doesn't look good ,yes,20,65.0,5.0,10.0,5.0,10.0,5.0,1.7976531563324016e-07,57.831325301204814,0.0,0.0,0.0,0.0,0.0,3.8,3.55,3.65,Joking,Kind,Interested,Proud,Angry,None of the above,E-V12E,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Joking,False,True,46464.0,data/EU_Emotion_Stimulus_Set/Original/Joking/EV12E.wav
Afraid,Low,EV4F,Here we go again ,yes,20,35.0,0.0,10.0,35.0,10.0,10.0,0.01125328464287434,21.686746987951803,0.0,0.0,21.686746987951803,0.0,0.0,2.0,3.55,3.05,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,E-V4F,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid - Low Intensity,,False,,
Afraid,Low,EV4B,What was that?,yes,24,58.333333333333336,4.166666666666666,16.666666666666664,0.0,8.333333333333332,12.5,6.057541739323824e-07,49.799196787148595,0.0,-0.4016064257028138,0.0,0.0,0.0,2.66666666666667,3.54166666666667,3.29166666666667,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,E-V4B,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid - Low Intensity,,False,,
Afraid,Low,EV4A,I don’t like this,no,22,90.9090909090909,0.0,4.545454545454546,0.0,0.0,4.545454545454546,0.0,89.04709748083242,0.0,0.0,0.0,0.0,0.0,1.40909090909091,3.68181818181818,3.45454545454545,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,E-V4A,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid - Low Intensity,,False,,
Happy,Low,EV2B,This is my favorite game,no,20,45.0,25.0,5.0,10.0,0.0,15.0,0.0005985039366041001,33.734939759036145,9.638554216867469,0.0,0.0,0.0,0.0,3.9,3.4,2.95,Happy,Interested,Surprised,Bored,Angry,None of the above,E-V2B,E,70,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity,False,True,43008.0,data/EU_Emotion_Stimulus_Set/Original/Happy - Low Intensity/EV2B.wav
Afraid,High,BV3G,Is this for me?,yes,21,14.285714285714285,0.0,9.523809523809524,9.523809523809524,33.33333333333333,33.33333333333333,0.47310212324730583,0.0,0.0,0.0,0.0,19.678714859437747,19.678714859437747,2.42857142857143,4.33333333333333,3.85714285714286,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,B-V3G,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Afraid,False,True,21120.0,data/EU_Emotion_Stimulus_Set/Original/Afraid/BV3G.wav
Afraid,High,fix__BV3B,When will it be over,no,25,64.0,4.0,4.0,8.0,0.0,20.0,1.628496837380311e-08,56.62650602409639,0.0,0.0,0.0,0.0,3.614457831325301,2.28,3.28,2.96,Afraid,Ashamed,Unfriendly,Disappointed,Kind,None of the above,B-V3Bx,B,37,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Afraid,False,True,23808.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Afraid/fix__BV3B.wav
Angry,High,BV17E,I knew it would happen,yes,23,26.08695652173913,8.695652173913043,39.130434782608695,4.3478260869565215,0.0,21.73913043478261,0.07491745664017735,10.948140387637505,0.0,26.663174436877952,0.0,0.0,5.709795704557358,2.43478260869565,2.8695652173913,2.60869565217391,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,B-V17E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Angry/BV17E.wav
Angry,High,BV17F,It was always like that ,yes,21,28.57142857142857,14.285714285714285,42.857142857142854,0.0,0.0,14.285714285714285,0.04791953403692162,13.941480206540444,0.0,31.153184165232357,0.0,0.0,0.0,2.04761904761905,3.04761904761905,2.85714285714286,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,B-V17F,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Angry/BV17F.wav
Angry,High,BV17I,Who has just taken the chocolate I put down here,no,20,80.0,0.0,0.0,5.0,0.0,15.0,4.030220601691781e-11,75.90361445783132,0.0,0.0,0.0,0.0,0.0,2.2,2.9,2.4,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,B-V17I,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,38400.0,data/EU_Emotion_Stimulus_Set/Original/Angry/BV17I.wav
Bored,High,BV8E,"Yes, it happened again ",yes,22,9.090909090909092,31.818181818181817,36.36363636363637,18.181818181818183,0.0,4.545454545454546,0.7348121247366802,0.0,17.853231106243154,23.329682365826944,1.4238773274917844,0.0,0.0,2.09090909090909,2.68181818181818,2.72727272727273,Bored,Frustrated,Sad,Hurt,Excited,None of the above,B-V8E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Bored,False,True,34944.0,data/EU_Emotion_Stimulus_Set/Original/Bored/BV8E.wav
Bored,High,BV8F,Let’s go,yes,22,45.45454545454545,18.181818181818183,13.636363636363635,4.545454545454546,9.090909090909092,9.090909090909092,0.0003181149706495967,34.28258488499453,1.4238773274917844,0.0,0.0,0.0,0.0,2.68181818181818,2.54545454545455,2.68181818181818,Bored,Frustrated,Sad,Hurt,Excited,None of the above,B-V8F,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Bored,False,True,19584.0,data/EU_Emotion_Stimulus_Set/Original/Bored/BV8F.wav
Disgusted,High,BV5B,Oh how nasty,no,21,61.904761904761905,4.761904761904762,9.523809523809524,9.523809523809524,9.523809523809524,4.761904761904762,4.558406052623809e-07,54.102122776821574,0.0,0.0,0.0,0.0,0.0,2.57142857142857,3.04761904761905,3.14285714285714,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,B-V5B,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted/BV5B.wav
Disgusted,High,BV5I,Eugh what’s that smell,no,20,95.0,0.0,0.0,0.0,5.0,0.0,0.0,93.97590361445782,0.0,0.0,0.0,0.0,0.0,2.1,3.25,3.15,Disgusted,Afraid,Frustrated,Sad,Interested,None of the above,B-V5I,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Disgusted,False,True,37632.0,data/EU_Emotion_Stimulus_Set/Original/Disgusted/BV5I.wav
Excited,High,BV7D,Is it almost over? ,yes,20,15.0,45.0,0.0,0.0,15.0,25.0,0.43345436222433076,0.0,33.734939759036145,0.0,0.0,0.0,9.638554216867469,3.15,2.9,2.8,Excited,Interested,Joking ,Hurt,Bored,None of the above,B-V7D,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Excited/BV7D.wav
Excited,High,BV7C,What will we do now? ,yes,20,25.0,45.0,0.0,0.0,0.0,30.0,0.10184048902816756,9.638554216867469,33.734939759036145,0.0,0.0,0.0,15.662650602409636,3.1,3.1,2.9,Excited,Interested,Joking ,Hurt,Bored,None of the above,B-V7C,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,26880.0,data/EU_Emotion_Stimulus_Set/Original/Excited/BV7C.wav
Excited,High,BV7A,I’m going to bake a Pirate Cake for the children,no,22,77.27272727272727,4.545454545454546,0.0,4.545454545454546,9.090909090909092,4.545454545454546,6.61471544205483e-10,72.61774370208104,0.0,0.0,0.0,0.0,0.0,4.31818181818182,3.95454545454545,3.59090909090909,Excited,Interested,Joking ,Hurt,Bored,None of the above,B-V7A,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,42240.0,data/EU_Emotion_Stimulus_Set/Original/Excited/BV7A.wav
Excited,High,BV7E,"Yes, it will happen again",yes,21,85.71428571428571,9.523809523809524,0.0,4.761904761904762,0.0,0.0,7.822631431508853e-12,82.78829604130809,0.0,0.0,0.0,0.0,0.0,4.19047619047619,3.95238095238095,3.71428571428571,Excited,Interested,Joking ,Hurt,Bored,None of the above,B-V7E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,33792.0,data/EU_Emotion_Stimulus_Set/Original/Excited/BV7E.wav
Excited,High,BV7H,It’s going to be great,no,23,91.30434782608695,4.3478260869565215,4.3478260869565215,0.0,0.0,0.0,0.0,89.5233106338397,0.0,0.0,0.0,0.0,0.0,4.21739130434783,3.8695652173913,3.47826086956522,Excited,Interested,Joking ,Hurt,Bored,None of the above,B-V7H,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Excited/BV7H.wav
Frustrated,High,BV23C,Is it almost over? ,yes,21,66.66666666666666,4.761904761904762,0.0,0.0,4.761904761904762,23.809523809523807,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,8.20424555364314,2.47619047619048,2.47619047619048,2.19047619047619,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,B-V23C,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/BV23C.wav
Frustrated,High,BV23A,Why won’t this work?!,no,21,66.66666666666666,0.0,0.0,14.285714285714285,4.761904761904762,14.285714285714285,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,0.0,2.47619047619048,3.23809523809524,2.85714285714286,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,B-V23A,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,21120.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/BV23A.wav
Frustrated,High,BV23E,I didn’t think this would be so complicated,no,20,70.0,5.0,5.0,0.0,5.0,15.0,1.4120141944573561e-08,63.85542168674698,0.0,0.0,0.0,0.0,0.0,2.15,3.25,3.15,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,B-V23E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/BV23E.wav
Happy,High,BV1F,What's all this?,yes,22,0.0,50.0,45.45454545454545,0.0,0.0,4.545454545454546,0.9818860740940355,0.0,39.75903614457831,34.28258488499453,0.0,0.0,0.0,2.90909090909091,2.77272727272727,2.63636363636364,Happy,Interested,Surprised,Bored,Angry,None of the above,B-V1F,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,24960.0,data/EU_Emotion_Stimulus_Set/Original/Happy/BV1F.wav
Happy,High,BV1H,Is this for me?,yes,20,5.0,25.0,60.0,5.0,0.0,5.0,0.8695797334770559,0.0,9.638554216867469,51.80722891566265,0.0,0.0,0.0,3.4,2.6,2.55,Happy,Interested,Surprised,Bored,Angry,None of the above,B-V1H,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,21120.0,data/EU_Emotion_Stimulus_Set/Original/Happy/BV1H.wav
Happy,High,BV1A,"Hmm, I love chocolate!",no,21,71.42857142857143,19.047619047619047,9.523809523809524,0.0,0.0,0.0,3.0771303283216866e-09,65.57659208261619,2.467010900745838,0.0,0.0,0.0,0.0,4.38095238095238,3.61904761904762,3.52380952380952,Happy,Interested,Surprised,Bored,Angry,None of the above,B-V1A,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,35712.0,data/EU_Emotion_Stimulus_Set/Original/Happy/BV1A.wav
Neutral,High,BV14D,I knew it would happen,yes,20,25.0,5.0,10.0,0.0,60.0,0.0,0.10184048902816756,9.638554216867469,0.0,0.0,0.0,51.80722891566265,0.0,2.3,2.9,2.75,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,B-V14D,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,18432.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/BV14D.wav
Neutral,High,BV14C,Here we go again,yes,22,36.36363636363637,9.090909090909092,9.090909090909092,0.0,45.45454545454545,0.0,0.006130793918705857,23.329682365826944,0.0,0.0,0.0,34.28258488499453,0.0,2.72727272727273,2.5,2.22727272727273,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,B-V14C,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,18432.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/BV14C.wav
Neutral,High,BV14H,What are you going to do,yes,24,62.5,20.833333333333336,0.0,0.0,8.333333333333332,8.333333333333332,6.681090036764203e-08,54.81927710843373,4.618473895582329,0.0,0.0,0.0,0.0,2.875,2.29166666666667,2.25,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,B-V14H,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,20352.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/BV14H.wav
Neutral,High,BV14A,Is this for me? ,yes,20,70.0,5.0,10.0,15.0,0.0,0.0,1.4120141944573561e-08,63.85542168674698,0.0,0.0,0.0,0.0,0.0,3.2,2.05,2.2,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,B-V14A,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,16128.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/BV14A.wav
Sad,High,BV15D,Is this for me?,yes,21,23.809523809523807,23.809523809523807,4.761904761904762,0.0,0.0,47.61904761904761,0.26495137787668677,8.20424555364314,8.20424555364314,0.0,0.0,0.0,36.89041881812965,2.85714285714286,2.76190476190476,2.47619047619048,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,B-V15D,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,20352.0,data/EU_Emotion_Stimulus_Set/Original/Sad/BV15D.wav
Sad,High,BV15E,What's all this?,yes,22,31.818181818181817,13.636363636363635,0.0,9.090909090909092,0.0,45.45454545454545,0.020959056541298593,17.853231106243154,0.0,0.0,0.0,0.0,34.28258488499453,2.54545454545455,2.31818181818182,2.40909090909091,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,B-V15E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,20352.0,data/EU_Emotion_Stimulus_Set/Original/Sad/BV15E.wav
Sad,High,BV15H,I’ll miss you,no,21,66.66666666666666,4.761904761904762,14.285714285714285,4.761904761904762,0.0,9.523809523809524,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,0.0,3.2,3.25,3.05,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,B-V15H,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,16896.0,data/EU_Emotion_Stimulus_Set/Original/Sad/BV15H.wav
Sad,High,fix__BV15F,It was always like that,yes,21,66.66666666666666,4.761904761904762,9.523809523809524,4.761904761904762,14.285714285714285,0.0,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,0.0,2.238095238,2.952380952,2.857142857,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,B-V15Fx,B,37,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad,False,True,24576.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sad/fix__BV15F.wav
Surprised,High,BV19G,I wasn’t expecting that,no,20,45.0,15.0,25.0,15.0,0.0,0.0,0.0005985039366041001,33.734939759036145,0.0,9.638554216867469,0.0,0.0,0.0,3.6,3.7,3.6,Surprised,Happy,Joking ,Worried,Bored,None of the above,B-V19G,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,34176.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/BV19G.wav
Surprised,High,BV19E,What's all this? ,yes,22,59.09090909090909,0.0,0.0,22.727272727272727,4.545454545454546,13.636363636363635,1.0597553010693872e-06,50.71193866374589,0.0,0.0,6.900328587075573,0.0,0.0,2.86363636363636,2.81818181818182,2.36363636363636,Surprised,Happy,Joking ,Worried,Bored,None of the above,B-V19E,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/BV19E.wav
Surprised,High,fix__BV19F,Is this for me?,yes,21,66.66666666666666,14.285714285714285,9.523809523809524,9.523809523809524,0.0,0.0,4.558406052623809e-07,59.839357429718866,0.0,0.0,0.0,0.0,0.0,3.666666667,3.428571429,2.80952381,Surprised,Happy,Joking ,Worried,Bored,None of the above,B-V19Fx,B,37,Female,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Surprised,False,True,23040.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Surprised/fix__BV19F.wav
Surprised,High,BV19H,What are you doing here,no,21,66.66666666666666,4.761904761904762,4.761904761904762,19.047619047619047,4.761904761904762,0.0,4.558406052623809e-07,59.839357429718866,0.0,0.0,2.467010900745838,0.0,0.0,3.35,3.6,3.3,Surprised,Happy,Joking ,Worried,Bored,None of the above,B-V19H,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/BV19H.wav
Unfriendly,High,BV25C,Is it almost over? ,yes,20,5.0,0.0,5.0,65.0,5.0,20.0,0.8695797334770559,0.0,0.0,0.0,57.831325301204814,0.0,3.614457831325301,2.2,2.2,2.1,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,B-V25C,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/BV25C.wav
Unfriendly,High,BV25D,What are you going to do? ,yes,22,18.181818181818183,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,63.63636363636363,0.29964316877179,1.4238773274917844,0.0,0.0,0.0,0.0,56.18838992332967,2.81818181818182,2.59090909090909,2.31818181818182,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,B-V25D,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,16896.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/BV25D.wav
Unfriendly,High,BV25J,I don’t want to talk to you,no,21,28.57142857142857,0.0,66.66666666666666,0.0,0.0,4.761904761904762,0.04791953403692162,13.941480206540444,0.0,59.839357429718866,0.0,0.0,0.0,1.80952380952381,3.33333333333333,3.33333333333333,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,B-V25J,B,37,Female,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,21504.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/BV25J.wav
